timestamp,x,y,z
8.672,1.0368756322705939,0.9988792043877119,0.008996830014325689
8.718,1.0404400181129911,0.9985393472342743,0.008998231251533944
8.763,1.0439724732057951,0.9981417665103229,0.008997795725808342
8.801,1.0475967703912688,0.9976715261220135,0.008997507461334169
8.837,1.0513323348750103,0.9971154097163094,0.00899728318496784
8.859,1.0553073721652022,0.9964233523244883,0.008996358142931047
8.883,1.0594031409132643,0.9956002841219572,0.00899591171970992
8.906,1.063457064508907,0.9946728220220852,0.00899644542611609
8.942,1.0674890789906888,0.9936445769799093,0.008996692490908257
8.982,1.0714994461100105,0.9925145232803081,0.008996226146567745
9.026,1.0752533260776382,0.9913612861041655,0.008997756707850689
9.068,1.0792544855580646,0.9900379184256434,0.008998861399356116
9.091,1.08371582137705,0.9884303354063225,0.008997986729511296
9.127,1.0880772644595915,0.9867154066775303,0.008998042860213417
9.16,1.0924250150068109,0.9848786696885763,0.008997833887919861
9.2,1.0970161547511446,0.9828127894659652,0.008997532128284325
9.261,1.1018937854224256,0.980473111872199,0.008996986213787158
9.261,1.1069943937126785,0.9778861959466265,0.008997683054719265
9.308,1.112326959296406,0.9750611683802649,0.008998425216825192
9.319,1.1180282121431964,0.9719515475390746,0.008998133270309112
9.357,1.1241763723542912,0.9685283700415801,0.008998001228784648
9.412,1.130641036322252,0.9648508688514487,0.008996742655760214
9.454,1.1369583356643922,0.9611914603828234,0.008997759655939646
9.461,1.143438222077511,0.9574258199803235,0.008997241305924995
9.503,1.1499174994024777,0.953643392714936,0.008997000761817172
9.524000000000001,1.156389994912521,0.9498564625162811,0.008996477880732717
9.552,1.1628613201418285,0.9460655376175084,0.00899617832608394
9.606,1.169287332748093,0.9423000324381164,0.008997579238840746
9.659,1.175449036917929,0.9386943854132814,0.008996998347299947
9.671,1.1815630860048822,0.9351266207978649,0.008995549774492574
9.718,1.1876408717013598,0.9315763790208083,0.008995337134815066
9.727,1.1934859201621189,0.928139092500538,0.00899546598121939
9.753,1.1992466707302194,0.9247152924892753,0.008995799916210414
9.808,1.204893233577461,0.9213278923647757,0.008996659433496314
9.854,1.2100377140057508,0.9182118694123825,0.008996493902438304
9.896,1.214761680983973,0.9153265567721323,0.008996786400786381
9.921,1.2193617333161806,0.9124928090876775,0.008996890981443397
9.941,1.223600280576535,0.9098733717005312,0.008997304715734853
9.968,1.2276418288675286,0.9073606027305032,0.008997274404056463
9.997,1.231669436584477,0.9048364799746373,0.008997285476852164
10.039,1.2355632249186417,0.9023915533316127,0.008997208621306632
10.085,1.2392649175709372,0.9000508863478051,0.008996859816658405
10.124,1.2429633569416032,0.8976889768540667,0.00899656149084197
10.167,1.246653964848979,0.8953053352467312,0.008996308180803844
10.167,1.250333619177953,0.8929020062252158,0.008995984891534916
10.231,1.2541391183006216,0.8903853835431842,0.008996773639996276
10.24,1.258276340406687,0.8876010655052878,0.00899692467010566
10.276,1.2625909259404602,0.8846176126657633,0.008997856276513177
10.336,1.2668940578416679,0.8815505110401137,0.008997740492743973
10.39,1.2711132789211868,0.8784331843768266,0.008996632520384634
10.393,1.275304547243773,0.8752478995154223,0.008997153549265982
10.428,1.2795582577112385,0.8719581036436116,0.008998377252554328
10.456,1.284089119027521,0.8684090969394286,0.00899830745948827
10.485,1.2890221787695135,0.8645054071995063,0.008998239865563149
10.521,1.2938796443389047,0.8606258678396712,0.008997412331356808
10.575,1.2981116771017602,0.8571986062825031,0.008996815850800697
10.637,1.3014874624001576,0.8544227794099578,0.008997482197985103
10.638,1.3048931598178761,0.851582949184067,0.0089979889807648
10.695,1.3089398696116559,0.8481660579765384,0.008997787234921702
10.701,1.3136103309149887,0.8441643795141712,0.008997344025707144
10.739,1.3188558331822382,0.8395964061634232,0.008997032144731945
10.759,1.324496983100317,0.834596390630394,0.008995612693582589
10.78,1.3301242722885505,0.8295158431529002,0.008995985423917318
10.834,1.3356843763147066,0.8244121605620203,0.008995521745890118
10.895,1.34119624437481,0.8192896342733655,0.00899631827149215
10.896,1.3466307392218624,0.8141811412627599,0.008996085284127561
10.938,1.351984971331883,0.8090835186966219,0.008996425533083498
10.953,1.3573746142757581,0.8038996690615491,0.008995984033855644
10.987,1.3627584540955273,0.7986794200309557,0.008996947105520176
11.043,1.3681312455429988,0.7934149890747162,0.008997034495662947
11.043,1.3734757919447202,0.7881129617834098,0.008997273022671925
11.107,1.3787471787685754,0.7828200308883255,0.00899699730569935
11.118,1.3837002507754608,0.7777845665521166,0.008997305273560267
11.152,1.3886876176939038,0.7726518409416028,0.008996681029913982
11.215,1.3936812825104523,0.7674444635025331,0.008996988768753154
11.24,1.398862310881568,0.761968638723011,0.00899555100084115
11.24,1.4040170336250675,0.7564296504515363,0.008995373800502316
11.315,1.4091039552268791,0.7508800431591683,0.008995893578616758
11.323,1.4141009464692802,0.7453327353236919,0.008996184019770889
11.36,1.4190928816695099,0.7396854475684026,0.008995712594560298
11.386,1.4240073775086606,0.7340178143292917,0.008996385798788956
11.44,1.4288308440766808,0.7283435419883276,0.008997149844941132
11.501,1.4336473700115886,0.7225726136797821,0.008996513154773641
11.514,1.4384218232653405,0.7167604034918643,0.008996785582662101
11.541,1.443163192794334,0.7109216987209276,0.00899701056306436
11.547,1.4478773563272773,0.7050530609905882,0.008996987937622653
11.602,1.452439604302856,0.6993123222468757,0.008997210055017671
11.65,1.4566699875412477,0.6939207300160362,0.008997248012952703
11.71,1.461045888383144,0.6882836901368969,0.00899603431285082
11.716,1.4654024312125584,0.6826076925881136,0.008996879868558816
11.754,1.4697590408409043,0.6768614135856701,0.008997165770749783
11.754,1.474073031286562,0.6710847677860837,0.008998042425495652
11.799,1.4784312640318535,0.6651573166520781,0.008997963680374579
11.836,1.4828462298178384,0.6590364872311192,0.008995886007188652
11.88,1.4872126291466223,0.6528603244529342,0.008996370981797284
11.929,1.4915484911037364,0.6465877829878883,0.008995999851889746
11.973,1.495791734422454,0.6402688815920884,0.008996669268428218
11.973,1.4999366266231104,0.6339075413121421,0.008996294022534943
12.017,1.5040018006196954,0.6274663369777923,0.008996195258134295
12.034,1.5079672406727291,0.6209518608987947,0.008995996816006139
12.078,1.511827475723389,0.6143712526458442,0.00899579508354507
12.13,1.5155017527948917,0.6078727196421708,0.008997119367462567
12.173,1.5189859399390448,0.6015017191263147,0.008995289613767587
12.173,1.5223501998175974,0.5951488569607358,0.008995747939616721
12.219,1.5256289202765394,0.5887675126458843,0.00899573313584807
12.24,1.5288323765643013,0.582321415334492,0.008996293736750866
12.286,1.5319498473107005,0.5758293679241939,0.008996453344149025
12.331,1.5350329256136768,0.5692128935914608,0.008997533128332931
12.363,1.5381678871767854,0.5623358024061546,0.008996621959920932
12.406,1.5412315972179695,0.5553666094122879,0.008996396234454767
12.406,1.5442001418114482,0.5483589521265639,0.008996274007463488
12.448,1.5470771130224372,0.5413135352861503,0.008996125318320196
12.494,1.5498525324159844,0.5342485939186875,0.008995755012664973
12.507,1.5525155823467314,0.5271842804192218,0.008995440105128006
12.562,1.5550994233296092,0.5200564440080487,0.008995517479495322
12.602,1.5575901805943766,0.5129229676432032,0.008996056335202467
12.65,1.5599887023195382,0.5057807703401976,0.008995530625275297
12.65,1.5623184130138237,0.49858746693331263,0.008996195089745503
12.686,1.564569423979759,0.4913665993755653,0.008996701259316382
12.695,1.5667428676359132,0.4841194261239857,0.00899714253123565
12.753,1.5688410416983003,0.47684311575644983,0.008997332217091909
12.785,1.5708478195619777,0.4695991846843035,0.008996979550294196
12.841,1.5726927699711848,0.4626548176425846,0.00899704574520554
12.87,1.5744717795414265,0.4556886136863324,0.00899654097909036
12.904,1.5761948769727043,0.44864954870250273,0.008997004524166139
12.929,1.5779204433231573,0.4412714292054082,0.008995327349484673
