timestamp,linear_x,linear_y,angular_z,Orientation_Quat_x,Orientation_Quat_y,Orientation_Quat_z,Orientation_Quat_w
9.391,-3.3335010083587487e-06,2.2540813014784023e-05,0.00034509471544397766,-8.73302098553091e-06,0.0038606087558532773,0.00032908538741533566,0.9999924936351154
9.424,-3.3337273927482916e-06,2.2541796802162956e-05,0.00034511206106419614,-8.754253150003226e-06,0.0038606090595656828,0.00033462217599720777,0.9999924917963393
9.457,-3.333947137002472e-06,2.2542751686239602e-05,0.00034512889721180517,-8.774860238163913e-06,0.0038606093542617958,0.00033999634751946136,0.9999924899822497
9.491,-3.3341669067622185e-06,2.254370663947135e-05,0.00034514573462482483,-8.795466868783653e-06,0.003860609648875325,0.00034537074528473807,0.9999924881391995
9.524000000000001,-3.3343933512344794e-06,2.2544690540691356e-05,0.00034516308262230364,-8.816697590471169e-06,0.0038606099523281054,0.00035090824023465604,0.9999924862100059
9.557,-3.3346131647830016e-06,2.2545645596936383e-05,0.00034517992199755186,-8.837303648776128e-06,0.0038606102467691056,0.0003562830973833565,0.9999924843081469
9.591,-3.3348329978179543e-06,2.2546600690765108e-05,0.00034519676213314433,-8.857909580487147e-06,0.0038606105411242188,0.00036165818081637587,0.9999924823773164
9.624,-3.3350593168893307e-06,2.2547583440224125e-05,0.00034521411363627557,-8.879139897266339e-06,0.0038606108443084088,0.0003671963822486336,0.9999924803576709
9.657,-3.3352791916811632e-06,2.2548538625760128e-05,0.0003452309555273723,-8.899745840679355e-06,0.003860611138486249,0.00037257192513887494,0.9999924783680088
9.691,-3.335499088852591e-06,2.2549493856443974e-05,0.0003452477982840851,-8.920351906456863e-06,0.003860611432575683,0.00037794769434838755,0.9999924763493645
9.723,-3.335725675835264e-06,2.2550478118431818e-05,0.0003452651528854755,-8.941582598233546e-06,0.003860611735484112,0.0003834866023816611,0.9999924742392324
9.757,-3.3359456229019285e-06,2.2551433496237284e-05,0.0003452819982090479,-8.96218911436262e-06,0.003860612029392682,0.0003888628311276738,0.999992472161734
9.79,0.025874402455859865,1.7415004950837854e-05,0.0005811395765396866,-8.785069652518106e-06,0.0038554718876633366,0.00039819007874124457,0.999992488323791
9.824,0.05261446552361052,1.9809873309443065e-05,0.0009616072666948042,-8.88522902881534e-06,0.0038559856094609784,0.00041164187284454965,0.9999924808952321
9.858,0.07851175522714214,1.799745179306365e-05,0.001301002981531469,-9.028263474648761e-06,0.0038567162286362953,0.00043002317233830777,0.9999924703408989
9.89,0.10402170061872262,1.4601668501964185e-05,0.001657077287280401,-9.217953241714116e-06,0.003857811883556726,0.0004538195832968994,0.9999924555966841
9.924,0.12918184935445556,8.696960047754578e-06,0.0020324143996252033,-9.459522151452864e-06,0.003859397551039849,0.0004841363312850482,0.999992435257924
9.957,0.15137089264287154,-2.05551487936559e-06,0.0023545601442055016,-9.749326439302101e-06,0.003861398985049126,0.0005188768905026101,0.9999924101059974
9.99,0.1699207355530821,-2.194421195945729e-06,0.0028623169940975453,-1.0518350589562335e-05,0.0038640499312609816,0.000561065830225328,0.9999923770772591
10.024,0.1837475564957762,-9.607686240666686e-06,0.0032784330337397756,-1.1467227043962948e-05,0.003867162937148626,0.0006135230343470433,0.9999923342250212
10.056,0.19092841391890353,-0.00011727775508968047,0.00200752973412758,-1.2548420722029653e-05,0.003867422163249075,0.0006529929024529316,0.9999923082147271
10.091,0.1882984880336147,-0.00036554398133546023,-0.011500326469629701,-1.0944928701816314e-06,0.003870847921179001,0.0004789565361976765,0.9999923935389756
10.124,0.1891307594523515,0.00030151972132648117,-0.027244152702499507,4.5083343881926105e-06,0.0038595249838358926,0.00019791689540856852,0.999992532409856
10.157,0.19379021909441208,0.00014172280245806622,-0.08562715136652838,5.7120870873875914e-06,0.003861499682671771,-0.0006881590680850881,0.9999923075827484
10.191,0.2044833929048555,4.352172452771292e-05,-0.1278922009201406,1.2733233351875663e-05,0.003862882445937957,-0.0023404002064587753,0.9999898001999556
10.228,0.21629344174736123,0.00014626449786482934,-0.26249553732814235,2.2665076025900155e-05,0.0038610033952112197,-0.005653207675534005,0.9999765664164606
10.257,0.222686244530863,0.0001343138983965382,-0.33181676835341906,3.781887124971847e-05,0.0038650430957412572,-0.010867726319734594,0.9999334740552694
10.29,0.2233462645427992,0.00016873264170825988,-0.3835901692648254,6.148147818310322e-05,0.0038630991359567468,-0.01715073792610154,0.999845450494067
10.324,0.22354078865056237,0.00017097363038687773,-0.3844867225013257,8.548627944657723e-05,0.003862250828303791,-0.023676966970976144,0.9997121970575784
10.357,0.2237268412177501,0.00016724724335729843,-0.3852592750259683,0.00010821939523262228,0.0038630776304543766,-0.03002406252169115,0.9995417052777124
10.391,0.21161215247712276,0.00010011407507140406,-0.3130464804581937,0.0001275757430107123,0.003864882755791247,-0.035638224369796946,0.9993572751371163
10.424,0.21174685589667955,0.00011302604301569735,-0.31272889489988864,0.00014696532044355473,0.0038669669174159396,-0.04095484125728894,0.9991535046956721
10.456,0.21167602044298212,0.00011117394921794643,-0.31046222618437364,0.0001658790172354217,0.0038689692911230583,-0.04609250936503456,0.9989296692666657
10.492,0.2119929871576696,4.4264971040160195e-05,-0.35212970711462444,0.0001890009889846735,0.003869969766423163,-0.05189194860662077,0.9986451888846415
10.524000000000001,0.21087277844263427,0.0002089209963874808,-0.3410804248011652,0.00021678895121500413,0.0038689909109906394,-0.05776008974195903,0.9983229717605832
10.557,0.21154441243031774,0.00012606178976585364,-0.3486080415310768,0.00023539150739897496,0.003875358681920042,-0.06337289440090829,0.9979823657966989
10.591,0.20824884009680422,3.545020561895179e-05,-0.12802781423458076,0.0002536500986711958,0.0038638475483213077,-0.06725102215064739,0.9977285734925326
10.624,0.2167886651101559,0.0002980172080385181,-0.28370730361791574,0.00026916022890954454,0.003850659668607215,-0.07083738216505772,0.9974804084596796
10.657,0.21972482973831262,0.00024336140995438738,-0.3683765374894839,0.0002842205496021278,0.0038552160015908484,-0.07650484335044892,0.9970617159795996
10.69,0.21724855741958046,0.00020315044167958096,-0.3374227725325421,0.0002978174420495068,0.0038415517511478435,-0.0821123084708821,0.99661563432574
10.724,0.2197318066022521,0.00015296489105365296,-0.3043153824907831,0.00032292480324957226,0.0038417678188173597,-0.0876081764595853,0.9961475512980112
10.757,0.222270581683165,0.00016489040241115388,-0.27282758018228487,0.0003490832632946971,0.0038518084510129696,-0.09224452055116827,0.995728873810947
10.79,0.2228035804502636,0.00016116037983774506,-0.3183602263481709,0.00036729478430432385,0.00384899607108455,-0.0974467916118081,0.9952332254945826
10.824,0.2229682476445948,0.00013828685951089437,-0.3185482824346358,0.00038609248761534094,0.0038475591110590816,-0.10283171063146707,0.9946912518515905
10.857,0.22309579600560822,0.0001332022476488101,-0.31829101305400576,0.00040354478929631677,0.0038472831193297943,-0.10805542763694809,0.9941373446976022
10.89,0.21063890695112597,0.00012188590606647398,-0.2571962503829355,0.00042811215339559123,0.003838205600967472,-0.11304821568384339,0.9935819975364127
10.924,0.21169948546209702,0.00018818868036638015,-0.32936179951576633,0.00044181089393698184,0.003848222838072832,-0.11850698066707667,0.9929456639299531
10.957,0.2111617384605487,0.0002496808822194316,-0.3224190037588011,0.0004683476774996053,0.003843874494203303,-0.12383941988576129,0.992294715979927
10.99,0.21813854353983644,0.00018490979892278603,-0.2299844307238738,0.0004911540649238523,0.0038301928837266245,-0.1278360579619589,0.9917877951834781
11.024,0.2224778238416654,0.0001015386963683848,-0.276601755975218,0.0005012042403135162,0.0038425560213563585,-0.132151869168451,0.9912219060497084
11.057,0.22234784048013728,0.00013176529938035975,-0.275044217385349,0.0005226995541696484,0.0038373369925029407,-0.13665058211563585,0.9906117403087042
11.09,0.2227688286636134,0.0001255918165933151,-0.3149946052051582,0.0005455462197003417,0.00383342507054561,-0.14176609260202794,0.9898926114583864
11.124,0.22283420200151297,0.00015831066547065953,-0.31774058047037484,0.0005681327633203783,0.0038285985762734082,-0.14709029288372838,0.9891154961871156
11.156,0.22282288579714818,0.00023821645664864888,-0.321482323224667,0.0005853706624381016,0.003824223289840903,-0.1523018837586435,0.988326448528514
11.19,0.20311212695533942,3.8311097949987605e-05,-0.08041386107597032,0.0005985569813723601,0.003827146748581013,-0.1555465114806975,0.9878209743893325
11.224,0.21056855334078303,0.00025864315243118163,-0.3233725112137537,0.0006062638215988772,0.003817656129382951,-0.15940763729802923,0.9872052791172241
11.257,0.21089636109301887,0.00014403175599171647,-0.3184338509723293,0.0006297961564053395,0.0038195195582669773,-0.16467699072970113,0.9863399532368925
11.29,0.18995372870681082,0.0001122338904265413,-0.25956606419250977,0.0006494410124478006,0.003813196294687258,-0.16925855931869696,0.9855640911973959
11.324,0.1998814076373142,0.00014223036155468216,-0.3101355421209996,0.0006642993015358859,0.003818200751437416,-0.17428457634357908,0.9846876999831969
11.357,0.19966414518815265,0.00011604889409902452,-0.3079435038637337,0.0006801262025724567,0.0038154888755158023,-0.17930067306302994,0.9837866883182217
11.391,0.2013382347023887,-1.4919366593590944e-05,-0.09488681382042713,0.0006997537856509056,0.0037976330301619622,-0.18226543349496824,0.9832417810899308
11.425,0.2039862580754649,0.00025725081249919346,-0.06211526001936087,0.0007042327107353622,0.003796316482881778,-0.18338864100346305,0.9830329080902399
11.457,0.20619579462314366,0.00016417083102282515,-0.08640486166437107,0.0007119059941604173,0.0037891332024304544,-0.18453933954701826,0.9828175658884919
11.49,0.19177105849675877,2.3070455313925486e-05,-0.0975934345591157,0.0007147711577131683,0.003802736981445376,-0.18662332924857336,0.982423921366851
11.524000000000001,0.20263137194943906,0.00010141823978208897,-0.15992603165854638,0.0007256908748404335,0.0037885634848740767,-0.1884752117943075,0.9820703715613084
11.557,0.21058938621751058,0.00018159051884519828,-0.24598770657487115,0.0007360420489313935,0.0037976504489723737,-0.19199280284947762,0.9813887098123615
11.59,0.22297613559827945,0.00020903499363782163,-0.3151342135392163,0.0007556884009896314,0.003793587327425291,-0.19655494264241047,0.9804851820160612
11.624,0.22302462771065654,0.0001406378306250261,-0.3163237207686479,0.0007789391323163663,0.0037885570873748943,-0.2018153332578431,0.9794159542048768
11.658,0.22312758962534135,0.00014018199592664982,-0.3184361828630819,0.0008003566263785576,0.0037859340256282815,-0.20694174999834844,0.9783456128794389
11.69,0.2230572355284533,0.00022278289852471767,-0.30894773899205097,0.000818522607172925,0.0037833124907635527,-0.21191209731999777,0.9772810647796153
