1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
1.5,-1.6,3.141592653589793
